"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
37018,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",236,"Iarmolynets'kyi","","Yarmolynetskyi","Raion","District"
37019,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",237,"Iziaslavs'kyi","","Izyaslavskyi","Raion","District"
37020,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",238,"Kamianets'-Podil's'ka","","","Misto","City"
37021,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",239,"Kamianets'-Podil's'kyi","","KamyanetsPodilsky","Raion","District"
37022,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",240,"Khmel'nyts'ka","","Khmelnytskyi-Cit","Misto","City"
37023,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",241,"Khmel'nyts'kyi","","Khmelnytskyi","Raion","District"
37024,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",242,"Krasylivs'kyi","","Krasylivskyi","Raion","District"
37025,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",243,"Letychivs'kyi","","Letychivskyi","Raion","District"
37026,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",244,"Novoushyts'kyi","","Novoushytskyi","Raion","District"
37027,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",245,"Polons'kyi","","Polonyanskyi","Raion","District"
37028,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",246,"Shepetivs'ka","","","Misto","City"
37029,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",247,"Shepetivs'kyi","","Shepetivskyi","Raion","District"
37030,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",248,"Slavuts'kyi","","Slavutytskyi","Raion","District"
37031,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",249,"Starokostiantynivs'kyi","","Starokostyantyniv","Raion","District"
37032,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",250,"Starosyniavs'kyi","","Starosynyavskyi","Raion","District"
37033,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",251,"Teofipol's'kyi","","Teofipolskyi","Raion","District"
37034,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",252,"Vin'kovets'kyi","","Vinkivskyi","Raion","District"
37035,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",253,"Volochys'kyi","","Volochyskyi","Raion","District"
37036,237,"UKR","Ukraine",11,"Kiev City",254,"Darnyts'kyi","","Darnytskyi","Raion","Raion"
37037,237,"UKR","Ukraine",11,"Kiev City",255,"Desnians'kyi","","Desnianskyi","Raion","Raion"
37038,237,"UKR","Ukraine",11,"Kiev City",256,"Dniprovs'kyi","","Dniprovskyi","Raion","Raion"
37039,237,"UKR","Ukraine",11,"Kiev City",257,"Holosiïvs'kyi","","Holosiivskyi","Raion","Raion"
37040,237,"UKR","Ukraine",11,"Kiev City",258,"Obolons'kyi","","Obolonskyi","Raion","Raion"
37041,237,"UKR","Ukraine",11,"Kiev City",259,"Pechers'kyi","","Pecherskyi","Raion","Raion"
37042,237,"UKR","Ukraine",11,"Kiev City",260,"Podil's'kyi","","Podilskyi","Raion","Raion"
37043,237,"UKR","Ukraine",11,"Kiev City",261,"Shevchenkivs'kyi","","Shevchenkivskyi","Raion","Raion"
37044,237,"UKR","Ukraine",11,"Kiev City",262,"Solomians'kyi","","Solomianskyi","Raion","Raion"
37045,237,"UKR","Ukraine",11,"Kiev City",263,"Sviatoshyns'kyi","","Sviatoshynskyi","Raion","Raion"
37046,237,"UKR","Ukraine",12,"Kiev",264,"Baryshivs'kyi","","Baryshivskyi","Raion","District"
37047,237,"UKR","Ukraine",12,"Kiev",265,"Bilotserkivs'ka","","BilaTserkva","Misto","City"
37048,237,"UKR","Ukraine",12,"Kiev",266,"Bilotserkivs'kyi","","Bilotserkovskyi","Raion","District"
37049,237,"UKR","Ukraine",12,"Kiev",267,"Bohuslavs'kyi","","Boguslavskyi","Raion","District"
37050,237,"UKR","Ukraine",12,"Kiev",268,"Borodians'kyi","","Borodyanskyi","Raion","District"
37051,237,"UKR","Ukraine",12,"Kiev",269,"Boryspil's'ka","","Boryspilskyi","Mis'ka Rada","Mis'ka Rada"
37052,237,"UKR","Ukraine",12,"Kiev",270,"Brovars'ka","","","Misto","City"
37053,237,"UKR","Ukraine",12,"Kiev",271,"Brovars'kyi","","Brovarskyi","Raion","District"
37054,237,"UKR","Ukraine",12,"Kiev",272,"Fastivs'ka","","","Misto","City"
37055,237,"UKR","Ukraine",12,"Kiev",273,"Fastivs'kyi","","Fastivskyi","Raion","District"
37056,237,"UKR","Ukraine",12,"Kiev",274,"Iahotyns'kyi","","Yagotynskyi","Raion","District"
37057,237,"UKR","Ukraine",12,"Kiev",275,"Irpins'ka","","Irpin","Mis'ka Rada","Mis'ka Rada"
37058,237,"UKR","Ukraine",12,"Kiev",276,"Ivankivs'kyi","","Ivankivskyi","Raion","District"
37059,237,"UKR","Ukraine",12,"Kiev",277,"Kaharlyts'kyi","","Kagarlytskyi","Raion","District"
37060,237,"UKR","Ukraine",12,"Kiev",278,"Kyievo-Sviatoshyns'kyi","","KyevoSvyatoshynsk","Raion","District"
37061,237,"UKR","Ukraine",12,"Kiev",279,"Makarivs'kyi","","Makarivskyi","Raion","District"
37062,237,"UKR","Ukraine",12,"Kiev",280,"Myronivs'kyi","","Myronivskyi","Raion","District"
37063,237,"UKR","Ukraine",12,"Kiev",281,"Obukhivs'kyi","","Obuhivskyi","Raion","District"
37064,237,"UKR","Ukraine",12,"Kiev",282,"Pereiaslav-Khmel'nyts'ka","","","Misto","City"
37065,237,"UKR","Ukraine",12,"Kiev",283,"Pereiaslav-Khmel'nyts'kyi","","PereyaslavHmelnyt","Raion","District"
37066,237,"UKR","Ukraine",12,"Kiev",284,"Polis'kyi","","Poliskyi-Kyi","Raion","District"
37067,237,"UKR","Ukraine",12,"Kiev",285,"Rokytnians'kyi","","Rokytnyanskyi","Raion","District"
37068,237,"UKR","Ukraine",12,"Kiev",286,"Skvyrs'kyi","","Skvyrskyi","Raion","District"
37069,237,"UKR","Ukraine",12,"Kiev",287,"Stavyshchens'kyi","","Stavyschenskyi","Raion","District"
37070,237,"UKR","Ukraine",12,"Kiev",288,"Tarashchans'kyi","","Taraschanskyi","Raion","District"
37071,237,"UKR","Ukraine",12,"Kiev",289,"Tetiïvs'kyi","","Tetiivskyi","Raion","District"
37072,237,"UKR","Ukraine",12,"Kiev",290,"Vasyl'kivs'kyi","","Vasylkivskyi","Raion","District"
37073,237,"UKR","Ukraine",12,"Kiev",291,"Volodars'kyi","","Volodarskyi-Kyi","Raion","District"
37074,237,"UKR","Ukraine",12,"Kiev",292,"Vyshhorods'kyi","","Vyshgorodskyi","Raion","District"
37075,237,"UKR","Ukraine",12,"Kiev",293,"Zgurivs'kyi","","Zgurivskyi","Raion","District"
37076,237,"UKR","Ukraine",13,"Kirovohrad",294,"Bobrynets'kyi","","Bobrynetskyi","Raion","District"
37077,237,"UKR","Ukraine",13,"Kirovohrad",295,"Dobrovelychkivs'kyi","","Dobrovelychkivsky","Raion","District"
37078,237,"UKR","Ukraine",13,"Kirovohrad",296,"Dolyns'kyi","","Dolynskyi-Krv","Raion","District"
37079,237,"UKR","Ukraine",13,"Kirovohrad",297,"Haivorons'kyi","","Gayvoronskyi","Raion","District"
37080,237,"UKR","Ukraine",13,"Kirovohrad",298,"Holovanivs'kyi","","Golovanivskyi","Raion","District"
37081,237,"UKR","Ukraine",13,"Kirovohrad",299,"Kirovohrads'kyi","","Kirovogradskyi","Raion","District"
37082,237,"UKR","Ukraine",13,"Kirovohrad",300,"Kompani‹vs'kyi","","Kompaniivskyi","Raion","District"
37083,237,"UKR","Ukraine",13,"Kirovohrad",301,"Malovyskivs'kyi","","Malovyskyi","Raion","District"
37084,237,"UKR","Ukraine",13,"Kirovohrad",302,"Novhorodkivs'kyi","","Novgorodskyi","Raion","District"
37085,237,"UKR","Ukraine",13,"Kirovohrad",303,"Novoarkhanhel's'kyi","","Novoarhangelskyi","Raion","District"
37086,237,"UKR","Ukraine",13,"Kirovohrad",304,"Novomyrhorods'kyi","","Novomyrgorodskyi","Raion","District"
37087,237,"UKR","Ukraine",13,"Kirovohrad",305,"Novoukra‹ns'kyi","","Novoukrainskyi","Raion","District"
37088,237,"UKR","Ukraine",13,"Kirovohrad",306,"Oleksandriis'kyi","","Oleksandriyskyi","Raion","District"
37089,237,"UKR","Ukraine",13,"Kirovohrad",307,"Oleksandrivs'kyi","","Oleksandrivskyi","Raion","District"
37090,237,"UKR","Ukraine",13,"Kirovohrad",308,"Onufri‹vs'kyi","","Onufriivskyi","Raion","District"
37091,237,"UKR","Ukraine",13,"Kirovohrad",309,"Petrivs'kyi","","Petrovskyi-Krv","Raion","District"
37092,237,"UKR","Ukraine",13,"Kirovohrad",310,"Svitlovods'kyi","","Svitlovodskyi-Krv","Raion","District"
37093,237,"UKR","Ukraine",13,"Kirovohrad",311,"Ul'ianovs'kyi","","Ulyanivskyi-Krv","Raion","District"
37094,237,"UKR","Ukraine",13,"Kirovohrad",312,"Ustynivs'kyi","","Ustynivskyi","Raion","District"
37095,237,"UKR","Ukraine",13,"Kirovohrad",313,"Vil'shans'kyi","","Vilshanskyi","Raion","District"
37096,237,"UKR","Ukraine",13,"Kirovohrad",314,"Znamians'kyi","","Znamyanskyi","Raion","District"
37097,237,"UKR","Ukraine",14,"L'viv",315,"Brodivs'kyi","","Brodivskyi","Raion","District"
37098,237,"UKR","Ukraine",14,"L'viv",316,"Bus'kyi","","Buskyi","Raion","District"
37099,237,"UKR","Ukraine",14,"L'viv",317,"Chervonohrads'ka","","Chervonohrad","Mis'ka Rada","Mis'ka Rada"
37100,237,"UKR","Ukraine",14,"L'viv",318,"Drohobyts'ka","","","Mis'ka Rada","Mis'ka Rada"
37101,237,"UKR","Ukraine",14,"L'viv",319,"Drohobyts'kyi","","Drogobytskyi","Raion","District"
37102,237,"UKR","Ukraine",14,"L'viv",320,"Horodots'kyi","","Gorodotskyi-Lvi","Raion","District"
37103,237,"UKR","Ukraine",14,"L'viv",321,"Iavorivs'kyi","","Yavorivskyi","Raion","District"
37104,237,"UKR","Ukraine",14,"L'viv",322,"Kamianka-Buz'kyi","","KamyankaBuzkyi","Raion","District"
37105,237,"UKR","Ukraine",14,"L'viv",323,"L'vivs'ka","","Lviv","Mis'ka Rada","Mis'ka Rada"
37106,237,"UKR","Ukraine",14,"L'viv",324,"Mostys'kyi","","Mostyskyi","Raion","District"
37107,237,"UKR","Ukraine",14,"L'viv",325,"Mykola‹vs'kyi","","Mykolayivskyi-Lvi","Raion","District"
37108,237,"UKR","Ukraine",14,"L'viv",326,"Peremyshlians'kyi","","Peremyshlyanskyi","Raion","District"
37109,237,"UKR","Ukraine",14,"L'viv",327,"Pustomytivs'kyi","","Pustomytivskyi","Raion","District"
37110,237,"UKR","Ukraine",14,"L'viv",328,"Radekhivs'kyi","","Radehivskyi","Raion","District"
37111,237,"UKR","Ukraine",14,"L'viv",329,"Sambirs'ka","","","Misto","City"
37112,237,"UKR","Ukraine",14,"L'viv",330,"Sambirs'kyi","","Sambirskyi","Raion","District"
37113,237,"UKR","Ukraine",14,"L'viv",331,"Skolivs'kyi","","Skolevskyi","Raion","District"
37114,237,"UKR","Ukraine",14,"L'viv",332,"Sokal's'kyi","","Sokalskyi","Raion","District"
37115,237,"UKR","Ukraine",14,"L'viv",333,"Starosambirs'kyi","","Starosambirskyi","Raion","District"
37116,237,"UKR","Ukraine",14,"L'viv",334,"Stryis'ka","","","Misto","City"
37117,237,"UKR","Ukraine",14,"L'viv",335,"Stryis'kyi","","Stryyskyi","Raion","District"
37118,237,"UKR","Ukraine",14,"L'viv",336,"Turkivs'kyi","","Turkskyi-Lvi","Raion","District"
37119,237,"UKR","Ukraine",14,"L'viv",337,"Zhovkivs'kyi","","Zhovkvovskyi","Raion","District"
37120,237,"UKR","Ukraine",14,"L'viv",338,"Zhydachivs'kyi","","Zhydachivskyi","Raion","District"
37121,237,"UKR","Ukraine",14,"L'viv",339,"Zolochivs'kyi","","Zolochivskyi","Raion","District"
37122,237,"UKR","Ukraine",15,"Luhans'k",340,"Alchevs'ka","","Alchevsk","Misto","City"
37123,237,"UKR","Ukraine",15,"Luhans'k",341,"Antratsitivs'ka","","Antratsyt","Mis'ka Rada","Mis'ka Rada"
37124,237,"UKR","Ukraine",15,"Luhans'k",342,"Antratsytivs'kyi","","Antratsytovskyi","Raion","District"
37125,237,"UKR","Ukraine",15,"Luhans'k",343,"Bilokurakyns'kyi","","Bilokurakinskyi","Raion","District"
37126,237,"UKR","Ukraine",15,"Luhans'k",344,"Bilovods'kyi","","Bilovodskyi","Raion","District"
37127,237,"UKR","Ukraine",15,"Luhans'k",345,"Briankivs'ka","","Brianka","Mis'ka Rada","Mis'ka Rada"
37128,237,"UKR","Ukraine",15,"Luhans'k",346,"Kirovs'ka","","Kirovsk","Mis'ka Rada","Mis'ka Rada"
37129,237,"UKR","Ukraine",15,"Luhans'k",347,"Krasnodons'ka","","Krasnodons'ka","Mis'ka Rada","Mis'ka Rada"
37130,237,"UKR","Ukraine",15,"Luhans'k",348,"Krasnodons'kyi","","Krasnodonskyi","Raion","District"
37131,237,"UKR","Ukraine",15,"Luhans'k",349,"Krasnoluts'ka","","","Mis'ka Rada","Mis'ka Rada"
37132,237,"UKR","Ukraine",15,"Luhans'k",350,"Kremins'kyi","","Kreminskyi","Raion","District"
37133,237,"UKR","Ukraine",15,"Luhans'k",351,"Luhans'ka","","Lugansk","Mis'ka Rada","Mis'ka Rada"
37134,237,"UKR","Ukraine",15,"Luhans'k",352,"Lutuhyns'kyi","","Lutuginskyi","Raion","District"
37135,237,"UKR","Ukraine",15,"Luhans'k",353,"Lysychans'ka","","Lisychansk","Mis'ka Rada","Mis'ka Rada"
37136,237,"UKR","Ukraine",15,"Luhans'k",354,"Markivs'kyi","","Markivskyi-Lug","Raion","District"
37137,237,"UKR","Ukraine",15,"Luhans'k",355,"Milovs'kyi","","Milovskyi","Raion","District"
37138,237,"UKR","Ukraine",15,"Luhans'k",356,"n.a. ( 182)","","","",""
37139,237,"UKR","Ukraine",15,"Luhans'k",357,"Novoaidars'kyi","","Novoaydarskyi","Raion","District"
37140,237,"UKR","Ukraine",15,"Luhans'k",358,"Novopskovs'kyi","","Novopskovskyi","Raion","District"
37141,237,"UKR","Ukraine",15,"Luhans'k",359,"Pereval's'kyi","","Perevalskyi","Raion","District"
37142,237,"UKR","Ukraine",15,"Luhans'k",360,"Popasnians'kyi","","Popasnyanskyi","Raion","District"
37143,237,"UKR","Ukraine",15,"Luhans'k",361,"Roven'kivs'ka","","Rovenki","Mis'ka Rada","Mis'ka Rada"
37144,237,"UKR","Ukraine",15,"Luhans'k",362,"Rubezhans'ka","","Rubizhne","Misto","City"
37145,237,"UKR","Ukraine",15,"Luhans'k",363,"Sieverodonets'ka","","Severodonetsk","Mis'ka Rada","Mis'ka Rada"
37146,237,"UKR","Ukraine",15,"Luhans'k",364,"Slovianoserbs'kyi","","Slovyanoserbskyi","Raion","District"
37147,237,"UKR","Ukraine",15,"Luhans'k",365,"Stakhanivs'ka","","Stahanov","Mis'ka Rada","Mis'ka Rada"
37148,237,"UKR","Ukraine",15,"Luhans'k",366,"Stanychno-Luhans'kyi","","StanichnoLugansky","Raion","District"
37149,237,"UKR","Ukraine",15,"Luhans'k",367,"Starobil's'kyi","","Starobilskyi","Raion","District"
37150,237,"UKR","Ukraine",15,"Luhans'k",368,"Svativs'kyi","","Svatovskyi","Raion","District"
37151,237,"UKR","Ukraine",15,"Luhans'k",369,"Sverdlovs'ka","","Sverdlovs'ka","Mis'ka Rada","Mis'ka Rada"
37152,237,"UKR","Ukraine",15,"Luhans'k",370,"Sverdlovs'kyi","","Sverdlovskyi-Lug","Raion","District"
37153,237,"UKR","Ukraine",15,"Luhans'k",371,"Tro‹ts'kyi","","Troitskyi-Lug","Raion","District"
37154,237,"UKR","Ukraine",16,"Mykolayiv",372,"Arbuzyns'kyi","","Arbuzynskyi","Raion","District"
37155,237,"UKR","Ukraine",16,"Mykolayiv",373,"Bashtans'kyi","","Bashtanskyi","Raion","District"
37156,237,"UKR","Ukraine",16,"Mykolayiv",374,"Berezans'kyi","","Berezanskyi","Raion","District"
37157,237,"UKR","Ukraine",16,"Mykolayiv",375,"Bereznehuvats'kyi","","Berezneguvatskyi","Raion","District"
37158,237,"UKR","Ukraine",16,"Mykolayiv",376,"Brats'kyi","","Bratskyi-Myk","Raion","District"
37159,237,"UKR","Ukraine",16,"Mykolayiv",377,"Domanivs'kyi","","Domanivskyi","Raion","District"
37160,237,"UKR","Ukraine",16,"Mykolayiv",378,"Ielanets'kyi","","Yelanetskyi","Raion","District"
37161,237,"UKR","Ukraine",16,"Mykolayiv",379,"Kazanetskyi","","Kazankivs'kyi","Raion","District"
37162,237,"UKR","Ukraine",16,"Mykolayiv",380,"Kryvoozers'kyi","","Kryvoozerskyi","Raion","District"
37163,237,"UKR","Ukraine",16,"Mykolayiv",381,"Mykola‹vs'ka","","Mykolayiv-Myk","Misto","City"
37164,237,"UKR","Ukraine",16,"Mykolayiv",382,"Mykola‹vs'kyi","","Mykolayivskyi-Myl","Raion","District"
37165,237,"UKR","Ukraine",16,"Mykolayiv",383,"Novobuz'kyi","","Novobuzkyi","Raion","District"
37166,237,"UKR","Ukraine",16,"Mykolayiv",384,"Novoodes'kyi","","Novoodeskyi","Raion","District"
37167,237,"UKR","Ukraine",16,"Mykolayiv",385,"Ochakivs'kyi","","Ochakivskyi","Raion","District"
37168,237,"UKR","Ukraine",16,"Mykolayiv",386,"Pervomais'ka","","","Misto","City"
37169,237,"UKR","Ukraine",16,"Mykolayiv",387,"Pervomais'kyi","","Pervomayskyi-Myk","Raion","District"
37170,237,"UKR","Ukraine",16,"Mykolayiv",388,"Snihurivs'kyi","","Snigurivskyi","Raion","District"
37171,237,"UKR","Ukraine",16,"Mykolayiv",389,"Veselynivs'kyi","","Veselynovskyi","Raion","District"
37172,237,"UKR","Ukraine",16,"Mykolayiv",390,"Voznesens'ka","","","Misto","City"
37173,237,"UKR","Ukraine",16,"Mykolayiv",391,"Voznesens'kyi","","Voznesenskyi-Myk","Raion","District"
37174,237,"UKR","Ukraine",16,"Mykolayiv",392,"Vradi‹vs'kyi","","Vradiyivskyi","Raion","District"
37175,237,"UKR","Ukraine",16,"Mykolayiv",393,"Zhovtnevyi","","Zhovtnevyi-Myk","Raion","District"
37176,237,"UKR","Ukraine",17,"Odessa",394,"Anan'‹vs'kyi","","Ananyivskyi","Raion","District"
37177,237,"UKR","Ukraine",17,"Odessa",395,"Artsyz'kyi","","Artsyzkyi","Raion","District"
37178,237,"UKR","Ukraine",17,"Odessa",396,"Balts'kyi","","Baltenskyi","Raion","District"
37179,237,"UKR","Ukraine",17,"Odessa",397,"Berezivs'kyi","","Berezivskyi-Ode","Raion","District"
37180,237,"UKR","Ukraine",17,"Odessa",398,"Bilhorod-Dnistrovs'ka","","","Mis'ka Rada","Mis'ka Rada"
37181,237,"UKR","Ukraine",17,"Odessa",399,"Bilhorod-Dnistrovs'kyi","","Bilgorod Dnistrovs","Raion","District"
37182,237,"UKR","Ukraine",17,"Odessa",400,"Bilia‹vs'kyi","","Bilyayivskyi","Raion","District"
37183,237,"UKR","Ukraine",17,"Odessa",401,"Bolhrads'kyi","","Bolgradskyi-Ode","Raion","District"
37184,237,"UKR","Ukraine",17,"Odessa",402,"Frunzivs'kyi","","Frunzevskyi-Ode","Raion","District"
37185,237,"UKR","Ukraine",17,"Odessa",403,"Ivanivs'kyi","","Ivanivskyi-Ode","Raion","District"
37186,237,"UKR","Ukraine",17,"Odessa",404,"Izma‹l's'ka","","Izmayilskyi","Misto","City"
37187,237,"UKR","Ukraine",17,"Odessa",405,"Kiliis'kyi","","Kiliyskyi","Raion","District"
37188,237,"UKR","Ukraine",17,"Odessa",406,"Kodyms'kyi","","Kodymskyi","Raion","District"
37189,237,"UKR","Ukraine",17,"Odessa",407,"Kominternivs'kyi","","Kominternivskyi","Raion","District"
37190,237,"UKR","Ukraine",17,"Odessa",408,"Kotovs'ka","","","Misto","City"
37191,237,"UKR","Ukraine",17,"Odessa",409,"Kotovs'kyi","","Kotovskyi-Ode","Raion","District"
37192,237,"UKR","Ukraine",17,"Odessa",410,"Krasnooknians'kyi","","Krasnooknyanskyi","Raion","District"
37193,237,"UKR","Ukraine",17,"Odessa",411,"Liubashivs'kyi","","Lyubashivskyi","Raion","District"
37194,237,"UKR","Ukraine",17,"Odessa",412,"Mykola‹vs'kyi","","Mykolayivskyi-Ode","Raion","District"
37195,237,"UKR","Ukraine",17,"Odessa",413,"Odes'ka","","Odesa","Misto","City"
37196,237,"UKR","Ukraine",17,"Odessa",414,"Ovidiopol's'kyi","","Ovidiopolskyi","Raion","District"
37197,237,"UKR","Ukraine",17,"Odessa",415,"Reniis'kyi","","Reniyskyi","Raion","District"
37198,237,"UKR","Ukraine",17,"Odessa",416,"Rozdil'nias'kyi","","Rozdilnenskyi","Raion","District"
37199,237,"UKR","Ukraine",17,"Odessa",417,"Sarats'kyi","","Saratskyi","Raion","District"
37200,237,"UKR","Ukraine",17,"Odessa",418,"Savrans'kyi","","Savranskyi","Raion","District"
37201,237,"UKR","Ukraine",17,"Odessa",419,"Shyria‹vs'kyi","","Shyrayevskyi","Raion","District"
37202,237,"UKR","Ukraine",17,"Odessa",420,"Tarutyns'kyi","","Tarutynskyi","Raion","District"
37203,237,"UKR","Ukraine",17,"Odessa",421,"Tatarbunars'kyi","","Tatarbunarskyi","Raion","District"
37204,237,"UKR","Ukraine",17,"Odessa",422,"Velykomykhailivs'kyi","","Velykomyhaylivsky","Raion","District"
37205,237,"UKR","Ukraine",18,"Poltava",423,"Chornukhyns'kyi","","Chornuskyi","Raion","District"
37206,237,"UKR","Ukraine",18,"Poltava",424,"Chutivs'kyi","","Chutovskyi","Raion","District"
37207,237,"UKR","Ukraine",18,"Poltava",425,"Dykans'kyi","","Dykanskyi","Raion","District"
37208,237,"UKR","Ukraine",18,"Poltava",426,"Hadiats'kyi","","Gadyatskyi-Pol","Raion","District"
37209,237,"UKR","Ukraine",18,"Poltava",427,"Hlobyns'kyi","","Globinskyi-Pol","Raion","District"
37210,237,"UKR","Ukraine",18,"Poltava",428,"Hrebinkivs'kyi","","Grebinkivskyi","Raion","District"
37211,237,"UKR","Ukraine",18,"Poltava",429,"Karlivs'kyi","","Karlivskyi","Raion","District"
37212,237,"UKR","Ukraine",18,"Poltava",430,"Khorol's'kyi","","Horolskyi","Raion","District"
37213,237,"UKR","Ukraine",18,"Poltava",431,"Kobeliats'kyi","","Kobelyatskyi","Raion","District"
37214,237,"UKR","Ukraine",18,"Poltava",432,"Komsomol's'ka","","Komsomolsk-Pol","Mis'ka Rada","Mis'ka Rada"
37215,237,"UKR","Ukraine",18,"Poltava",433,"Kotelevs'kyi","","Kotelvskyi","Raion","District"
37216,237,"UKR","Ukraine",18,"Poltava",434,"Kozel'shchyns'kyi","","Kozelschynskyi","Raion","District"
37217,237,"UKR","Ukraine",18,"Poltava",435,"Kremenchuts'ka","","Kremenchug-Pol","Misto","City"
37218,237,"UKR","Ukraine",18,"Poltava",436,"Kremenchuts'kyi","","Kremenchutskyi","Raion","District"
37219,237,"UKR","Ukraine",18,"Poltava",437,"Lokhvyts'kyi","","Lohvytskyi","Raion","District"
37220,237,"UKR","Ukraine",18,"Poltava",438,"Lubens'ka","","","Misto","City"
37221,237,"UKR","Ukraine",18,"Poltava",439,"Lubens'kyi","","Lubenskyi","Raion","District"
37222,237,"UKR","Ukraine",18,"Poltava",440,"Mashivs'kyi","","Mashivskyi","Raion","District"
37223,237,"UKR","Ukraine",18,"Poltava",441,"Myrhorods'kyi","","Myrgorodskyi","Raion","District"
37224,237,"UKR","Ukraine",18,"Poltava",442,"Novosanzhars'kyi","","Novosanzharskyi","Raion","District"
37225,237,"UKR","Ukraine",18,"Poltava",443,"Orzhyts'kyi","","Orzhytskyi","Raion","District"
37226,237,"UKR","Ukraine",18,"Poltava",444,"Poltavs'ka","","Poltava","Misto","City"
37227,237,"UKR","Ukraine",18,"Poltava",445,"Poltavs'kyi","","Poltavskyi","Raion","District"
37228,237,"UKR","Ukraine",18,"Poltava",446,"Pyriatyns'kyi","","Piryatinskyi","Raion","District"
37229,237,"UKR","Ukraine",18,"Poltava",447,"Reshetylivs'kyi","","Reshetylivskyi","Raion","District"
37230,237,"UKR","Ukraine",18,"Poltava",448,"Semenivs'kyi","","Semenivskyi","Raion","District"
37231,237,"UKR","Ukraine",18,"Poltava",449,"Shyshats'kyi","","Shyshatskyi","Raion","District"
37232,237,"UKR","Ukraine",18,"Poltava",450,"Velykobahachans'kyi","","Velykobagatskyi","Raion","District"
37233,237,"UKR","Ukraine",18,"Poltava",451,"Zin'kivs'kyi","","Zinkivskyi","Raion","District"
37234,237,"UKR","Ukraine",19,"Rivne",452,"Bereznivs'kyi","","Bereznyatskyi","Raion","District"
37235,237,"UKR","Ukraine",19,"Rivne",453,"Demydiv's'kyi","","Demydivskyi","Raion","Raion"
37236,237,"UKR","Ukraine",19,"Rivne",454,"Dubens'kyi","","Dubenskyi","Raion","District"
37237,237,"UKR","Ukraine",19,"Rivne",455,"Dubnivs'ka","","Dubno","Misto","City"
37238,237,"UKR","Ukraine",19,"Rivne",456,"Dubrovyts'kyi","","Dubrovytskyi","Raion","District"
37239,237,"UKR","Ukraine",19,"Rivne",457,"Hoshchans'kyi","","Goschanskyi","Raion","District"
37240,237,"UKR","Ukraine",19,"Rivne",458,"Korets'kyi","","Koretskyi","Raion","District"
37241,237,"UKR","Ukraine",19,"Rivne",459,"Kostopil's'kyi","","Kostopilskyi","Raion","District"
37242,237,"UKR","Ukraine",19,"Rivne",460,"Mlynivs'kyi","","Mlynivskyi","Raion","Raion"
37243,237,"UKR","Ukraine",19,"Rivne",461,"Ostroz'kyi","","Ostrozkyi-Riv","Raion","District"
37244,237,"UKR","Ukraine",19,"Rivne",462,"Radyvylivs'kyi","","Radyvylivskyi","Raion","District"
37245,237,"UKR","Ukraine",19,"Rivne",463,"Rivnens'ka","","Rivne","Misto","City"
37246,237,"UKR","Ukraine",19,"Rivne",464,"Rivnens'kyi","","Rivnenskyi","Raion","District"
37247,237,"UKR","Ukraine",19,"Rivne",465,"Rokytnivs'kyi","","Rokytnyanskyi-Riv","Raion","District"
37248,237,"UKR","Ukraine",19,"Rivne",466,"Sarnens'kyi","","Sarnenskyi","Raion","District"
37249,237,"UKR","Ukraine",19,"Rivne",467,"Volodymyrets'kyi","","Volodymyretskyi","Raion","District"
37250,237,"UKR","Ukraine",19,"Rivne",468,"Zarichnens'kyi","","Zarichnenskyi","Raion","District"
37251,237,"UKR","Ukraine",19,"Rivne",469,"Zdolbunivs'kyi","","Zdolbunivskyi","Raion","District"
37252,237,"UKR","Ukraine",20,"Sevastopol'",470,"Balaklavs'kyi","","Balaklavskiy","Raion","Raion"
37253,237,"UKR","Ukraine",20,"Sevastopol'",471,"Haharins'kyi","","Gagarinskiy","Raion","Raion"
37254,237,"UKR","Ukraine",20,"Sevastopol'",472,"Lenins'kyi","","Leninskiy","Raion","Raion"
37255,237,"UKR","Ukraine",20,"Sevastopol'",473,"Nakhimovs'kyi","","Nakhimovskiy","Raion","Raion"
37256,237,"UKR","Ukraine",21,"Sumy",474,"Bilopils'kyi","","Bilopilskyi","Raion","District"
37257,237,"UKR","Ukraine",21,"Sumy",475,"Buryns'kyi","","Burynskyi","Raion","District"
37258,237,"UKR","Ukraine",21,"Sumy",476,"Hlukhivs'kyi","","Gluhivskyi","Raion","District"
